wavelength,Intensity
386.158,2.186
386.389,2.55625
386.621,2.90616
386.852,3.01773
387.083,2.74382
387.315,2.50036
387.546,2.28226
387.777,1.7447
388.009,1.67368
388.24,1.67368
388.471,1.32877
388.703,1.60266
388.934,1.38457
389.165,1.35416
389.396,0.96869
389.627,0.68973
389.859,0.66942
390.09,1.34395
390.321,1.03456
390.552,1.23236
390.783,1.25265
391.014,1.08529
391.246,0.98892
391.477,0.78098
391.708,0.60348
391.939,0.67451
392.17,0.67958
392.401,1.07008
392.632,1.30844
392.863,1.32871
393.094,1.23742
393.325,1.16645
393.556,0.99401
393.787,1.51131
394.018,1.53158
394.249,1.77504
394.48,2.14526
394.711,2.04381
394.942,1.78518
395.173,1.78012
395.404,1.86127
395.634,1.7649
395.865,1.73447
396.096,1.85113
396.327,2.21121
396.558,2.18079
396.789,2.70311
397.02,2.96181
397.25,2.81477
397.481,2.95171
397.712,2.63728
397.943,3.07853
398.173,3.56033
398.404,3.64148
398.635,2.9365
398.865,2.74885
399.096,2.54597
399.327,2.32284
399.558,2.333
399.788,2.44456
400.019,2.96189
400.249,3.02778
400.48,3.043
400.711,3.07339
400.941,3.4537
401.172,3.2914
401.402,3.70217
401.633,3.58556
401.863,3.47394
402.094,3.35729
402.324,3.13412
402.555,3.34207
402.785,2.76389
403.016,2.9769
403.246,2.92618
403.477,3.70219
403.707,4.07748
403.938,3.76302
404.168,3.4739
404.398,3.34205
404.629,3.00225
404.859,2.82978
405.09,2.348
405.32,2.32771
405.55,2.36325
405.781,1.43523
406.011,1.31352
406.241,0.56799
406.471,0.30429
406.702,0.3753
406.932,0.52237
407.162,0.50209
407.392,0.6593
407.623,0.88245
407.853,0.59844
408.083,0.7151
408.313,0.27384
408.543,-0.08116
408.774,0.33981
409.004,0.32968
409.234,0.77591
409.464,1.08021
409.694,0.94836
409.924,1.28816
410.154,1.12079
410.384,1.09037
410.614,1.67356
410.844,1.44534
411.074,1.9931
411.304,2.2213
411.534,2.18578
411.764,1.90179
411.994,2.18579
412.224,2.0235
412.454,1.846
412.684,1.83586
412.914,1.91192
413.144,1.82066
413.374,1.66343
413.604,1.775
413.834,2.28722
414.063,2.10981
414.293,1.88159
414.523,1.85621
414.753,1.50629
414.983,1.40994
415.212,1.48089
415.442,1.46059
415.672,1.47072
415.902,1.4758
416.131,1.43528
416.361,1.73957
416.591,2.25177
416.821,2.46986
417.05,2.68283
417.28,2.90089
417.51,2.92118
417.739,3.10879
417.969,3.50432
418.198,3.94048
418.428,3.51955
418.658,2.97182
418.887,2.73849
419.117,2.94643
419.346,2.46462
419.576,2.82469
419.805,3.3217
420.035,3.27103
420.264,3.31668
420.494,3.6362
420.723,3.56009
420.953,3.38762
421.182,3.10361
421.412,2.56098
421.641,2.23132
421.871,2.05891
422.1,1.83579
422.329,1.9423
422.559,1.83581
422.788,1.84088
423.017,1.86625
423.247,2.40891
423.476,2.52049
423.705,2.68784
423.935,2.87552
424.164,3.38775
424.393,3.36239
424.622,2.85015
424.852,2.50021
425.081,2.54588
425.31,2.5966
425.539,2.91609
425.768,2.97696
425.998,2.52561
426.227,2.63209
426.456,2.2974
426.685,2.10468
426.914,2.34304
427.143,2.05396
427.372,2.0692
427.601,2.30759
427.831,2.32279
428.06,2.05904
428.289,2.5205
428.518,2.52557
428.747,2.22632
428.976,2.0894
429.205,2.10459
429.434,2.72833
429.663,3.00217
429.892,3.04276
430.12,3.34702
430.349,3.1594
430.578,3.10361
430.807,3.57016
431.036,3.64117
431.265,4.00124
431.494,4.55404
431.723,4.66052
431.951,5.13216
432.18,5.32489
432.409,5.0003
432.638,4.65037
432.867,5.18785
433.095,5.01545
433.324,4.87853
433.553,5.06616
433.782,5.2538
434.01,5.15238
434.239,4.97489
434.468,4.81263
434.696,4.49816
434.925,4.18374
435.154,4.53876
435.382,4.65031
435.611,4.37141
435.839,4.5996
436.068,4.89371
436.297,4.84296
436.525,4.85314
436.754,5.15232
436.982,4.74657
437.211,5.01534
437.439,5.59847
437.668,5.37034
437.896,5.40584
438.125,5.47686
438.353,5.28922
438.582,5.58845
438.81,5.78119
439.039,5.71022
439.267,6.02971
439.495,6.67374
439.724,6.70417
439.952,6.16151
440.18,5.8471
440.409,5.85724
440.637,6.17165
440.865,6.02968
441.094,5.38563
441.322,5.54283
441.55,5.08644
441.778,4.91911
442.007,4.49315
442.235,4.11286
442.463,4.13319
442.691,4.01657
442.92,4.12814
443.148,4.02671
443.376,3.68692
443.604,3.41811
443.832,3.36741
444.06,2.9972
444.288,2.56109
444.516,2.19597
444.745,2.60166
444.973,3.43345
445.201,3.61092
445.429,3.15455
445.657,3.09367
445.885,3.31681
446.113,3.1038
446.341,2.99223
446.569,3.30156
446.797,3.47906
447.025,3.70729
447.253,3.73771
447.481,3.91013
447.708,3.88474
447.936,4.3006
448.164,4.52879
448.392,5.07643
448.62,5.30466
448.848,5.86757
449.076,5.86757
449.303,6.48117
449.531,6.21747
449.759,5.78631
449.987,6.02971
450.214,5.98914
450.442,5.84207
450.67,5.6392
450.898,5.66965
451.125,5.8218
451.353,5.85222
451.581,6.30876
451.808,6.39493
452.036,5.91313
452.264,5.81676
452.491,6.09062
452.719,6.14636
452.947,5.80661
453.174,5.56327
453.402,5.31476
453.629,5.12206
453.857,5.35533
454.084,5.41115
454.312,5.60386
454.539,5.71035
454.767,5.31482
454.994,5.67488
455.222,5.92336
455.449,6.47615
455.677,6.66377
455.904,7.15574
456.131,7.45499
456.359,6.76008
456.586,6.74997
456.814,7.06945
457.041,6.74996
457.268,6.2834
457.496,6.08057
457.723,5.94364
457.95,5.87263
458.178,6.08561
458.405,6.18702
458.632,6.09066
458.859,5.59365
459.087,5.20316
459.314,4.71125
459.541,4.60474
459.768,4.15847
459.995,3.78829
460.222,3.54993
460.45,3.413
460.677,2.86018
460.904,2.18565
461.131,2.65732
461.358,2.44434
461.585,2.23644
461.812,2.44945
462.039,2.84506
462.266,3.05812
462.493,3.14942
462.72,2.71833
462.947,2.17065
463.174,1.6686
463.401,1.50128
463.628,2.10481
463.855,2.46995
464.082,2.53082
464.309,2.61196
464.536,3.09382
464.763,2.8402
464.99,2.967
465.217,2.56127
465.443,2.71347
465.67,3.06342
465.897,2.82507
466.124,2.69829
466.351,2.97724
466.577,3.34747
466.804,3.04316
467.031,3.17506
467.258,3.31198
467.484,3.66701
467.711,3.93578
467.938,4.20962
468.165,3.95097
468.391,3.47424
468.618,2.85554
468.844,2.62224
469.071,2.72876
469.298,2.11503
469.524,2.6527
469.751,2.50055
469.977,2.44984
470.204,2.51568
470.431,2.26716
470.657,2.115
470.884,1.83097
471.11,1.89691
471.337,1.62306
471.563,1.75494
471.79,0.88761
472.016,0.95863
472.242,0.98904
472.469,0.85717
472.695,0.79127
472.922,1.19704
473.148,1.28327
473.374,1.58247
473.601,2.115
473.827,2.34327
474.053,2.9722
474.28,2.80987
474.506,2.90118
474.732,3.10406
474.959,2.744
475.185,2.86067
475.411,3.06863
475.637,3.22078
475.864,2.58173
476.09,2.51576
476.316,1.87669
476.542,1.95273
476.768,1.56727
476.994,1.59773
477.221,2.252
477.447,2.181
477.673,1.6687
477.899,1.54188
478.125,1.73969
478.351,1.62812
478.577,1.76502
478.803,1.43532
479.029,1.95266
479.255,2.25183
479.481,2.5663
479.707,2.72861
479.933,2.67787
480.159,2.88072
480.385,3.23062
480.611,3.78344
480.837,3.94576
481.063,4.56454
481.288,4.96524
481.514,5.4318
481.74,5.61946
481.966,5.54845
482.192,5.83243
482.418,6.31427
482.643,6.67941
482.869,6.89235
483.095,7.20167
483.321,7.3791
483.547,7.65293
483.772,7.68332
483.998,7.95711
484.224,8.26641
484.449,8.91537
484.675,9.4884
484.901,9.9092
485.126,10.19319
485.352,10.60389
485.578,10.77622
485.803,11.42526
486.029,11.98305
486.254,12.51548
486.48,12.72325
486.705,13.17429
486.931,14.13263
487.156,14.7512
487.382,15.15677
487.607,15.83131
487.833,16.14561
488.058,16.46504
488.284,16.8758
488.509,17.48414
488.735,17.72748
488.96,18.6806
489.186,18.96955
489.411,19.42566
489.636,19.46616
489.862,20.10974
490.087,21.04254
490.312,21.90943
490.538,22.57853
490.763,23.60242
490.988,24.32731
491.213,25.18391
491.439,25.92371
491.664,26.39492
491.889,27.3985
492.114,28.50341
492.34,29.20253
492.565,30.29721
492.79,31.04725
493.015,32.21288
493.24,33.47965
493.465,34.66077
493.69,35.6483
493.915,36.51989
494.141,37.44706
494.366,38.93171
494.591,39.83873
494.816,40.44125
495.041,41.40917
495.266,42.00173
495.491,42.79672
495.716,43.75884
495.941,44.89852
496.166,45.7193
496.391,46.79813
496.616,47.48646
496.84,48.2866
497.065,49.01567
497.29,49.89694
497.515,51.26971
497.74,52.33316
497.965,53.05206
498.19,53.91223
498.414,54.46919
498.639,56.02393
498.864,57.48753
499.089,58.262
499.314,59.53832
499.538,60.8649
499.763,62.32802
499.988,63.68997
500.212,64.97106
500.437,66.17127
500.662,67.54349
500.886,68.63174
501.111,69.86634
501.336,71.41525
501.56,72.35648
501.785,73.97672
502.01,75.30817
502.234,76.68515
502.459,77.62103
502.683,78.35896
502.908,79.42687
503.132,80.92475
503.357,82.0731
503.581,83.17087
503.806,84.86162
504.03,86.19689
504.255,87.51749
504.479,89.0054
504.703,90.77672
504.928,91.61595
505.152,93.29499
505.377,94.32109
505.601,96.22813
505.825,97.95831
506.05,99.11179
506.274,100.88261
506.498,102.14663
506.723,103.90124
506.947,105.47406
507.171,107.60854
507.395,109.53618
507.62,111.42727
507.844,113.06546
508.068,114.68842
508.292,116.58505
508.516,117.6602
508.741,119.46034
508.965,121.4416
509.189,122.6943
509.413,124.37162
509.637,126.14092
509.861,127.4345
510.085,129.09652
510.309,130.98224
510.533,132.64953
510.757,134.80199
510.981,136.95475
511.205,139.06788
511.429,141.04873
511.653,142.92108
511.877,144.72817
512.101,146.59323
512.325,148.27528
512.549,150.04194
512.773,151.93504
512.997,153.81411
513.221,156.10828
513.445,157.64797
513.668,159.35536
513.892,161.67385
514.116,163.50744
514.34,166.43362
514.564,168.44347
514.787,170.53411
515.011,172.12315
515.235,174.18283
515.459,176.11638
515.682,177.63929
515.906,179.21725
516.13,180.70399
516.353,182.53612
516.577,184.09092
516.801,186.70903
517.024,188.85385
517.248,190.68564
517.472,192.88619
517.695,194.61557
517.919,196.68441
518.142,199.92963
518.366,201.70005
518.589,203.54565
518.813,206.06301
519.036,207.59871
519.26,210.19705
519.483,212.49775
519.707,215.3882
519.93,217.14662
520.154,219.29534
520.377,221.50555
520.6,224.01681
520.824,226.43276
521.047,228.97944
521.271,231.17666
521.494,233.11227
521.717,235.58814
521.941,237.91178
522.164,240.26518
522.387,242.91687
522.61,245.67407
522.834,247.25427
523.057,249.82141
523.28,252.38102
523.503,254.61773
523.726,256.93492
523.95,258.90323
524.173,261.66784
524.396,263.03527
524.619,265.42757
524.842,268.096
525.065,270.76386
525.288,272.93981
525.511,275.51016
525.735,277.64086
525.958,280.38262
526.181,283.02699
526.404,285.29345
526.627,287.97396
526.85,289.98908
527.073,292.25737
527.296,294.37698
527.519,296.2688
527.741,298.79007
527.964,300.69584
528.187,302.70829
528.41,305.50026
528.633,307.52348
528.856,309.22631
529.079,311.55833
529.302,313.50748
529.524,315.2276
529.747,317.14162
529.97,319.2652
530.193,320.90255
530.416,322.53069
530.638,324.17173
530.861,325.23168
531.084,326.74402
531.306,328.46894
531.529,330.07256
531.752,331.35177
531.974,332.80872
532.197,334.63768
532.42,335.5245
532.642,336.7169
532.865,337.66658
533.087,338.85411
533.31,340.41026
533.533,341.37838
533.755,342.48941
533.978,343.4397
534.2,344.40661
534.423,345.17547
534.645,346.26083
534.868,347.45549
535.09,348.55588
535.312,349.29863
535.535,350.57755
535.757,351.49933
535.98,351.9076
536.202,352.6549
536.424,353.9185
536.647,354.41502
536.869,354.7441
537.091,355.36585
537.314,356.36833
537.536,357.14232
537.758,358.17019
537.981,359.09966
538.203,360.03117
538.425,360.7644
538.647,361.68496
538.869,362.48227
539.092,363.52823
539.314,364.16894
539.536,364.77578
539.758,365.43507
539.98,366.4676
540.202,366.72616
540.424,367.67396
540.647,368.69918
540.869,369.53358
541.091,369.55641
541.313,370.0407
541.535,371.07308
541.757,371.69586
541.979,371.73338
542.201,372.53265
542.423,371.8995
542.645,372.02992
542.867,372.26692
543.088,372.64917
543.31,373.12142
543.532,373.3403
543.754,373.58633
543.976,374.02448
544.198,374.44753
544.42,374.71202
544.641,375.17218
544.863,375.38263
545.085,375.74436
545.307,376.43617
545.529,376.57167
545.75,377.3931
545.972,378.49114
546.194,378.38552
546.415,379.04787
546.637,379.92872
546.859,380.22896
547.08,380.93467
547.302,381.829
547.524,382.3409
547.745,383.04033
547.967,383.80803
548.189,384.80924
548.41,385.14355
548.632,385.4777
548.853,386.45758
549.075,387.32458
549.296,387.65151
549.518,388.61288
549.739,388.98692
549.961,388.88153
550.182,389.1516
550.403,389.45836
550.625,389.24188
550.846,390.09992
551.068,390.44066
551.289,390.97068
551.51,391.00073
551.732,391.24903
551.953,391.2607
552.174,392.00913
552.396,392.70345
552.617,392.7034
552.838,392.94585
553.059,394.03704
553.281,394.98174
553.502,394.85005
553.723,394.87637
553.944,394.99146
554.166,395.5549
554.387,396.31269
554.608,397.35436
554.829,398.50803
555.05,399.23304
555.271,399.86739
555.492,400.63845
555.713,401.48319
555.934,401.90081
556.155,402.82592
556.376,403.45648
556.597,403.99729
556.818,404.85885
557.039,405.34843
557.26,406.14685
557.481,407.07828
557.702,407.17297
557.923,406.94337
558.144,407.04862
558.365,407.69099
558.586,408.74694
558.807,409.71656
559.028,409.93058
559.248,410.08418
559.469,410.46972
559.69,410.70802
559.911,411.3991
560.132,411.83435
560.352,411.99314
560.573,412.97839
560.794,413.97445
561.015,415.16779
561.235,416.16885
561.456,416.54358
561.677,416.75119
561.897,417.56657
562.118,417.96665
562.339,418.85202
562.559,420.33399
562.78,421.9427
563.0,422.9754
563.221,423.83776
563.441,423.89574
563.662,424.47317
563.882,425.23675
564.103,425.60286
564.323,426.40657
564.544,427.19311
564.764,427.53731
564.985,428.32501
565.205,428.66649
565.426,428.93512
565.646,429.38684
565.866,429.76166
566.087,430.03427
566.307,430.18182
566.528,430.44269
566.748,429.95728
566.968,430.18743
567.188,430.10593
567.409,429.87153
567.629,429.63895
567.849,429.81813
568.069,429.97865
568.29,430.14038
568.51,430.42658
568.73,430.95472
568.95,430.54595
569.17,430.42357
569.39,430.28851
569.611,430.33944
569.831,430.83824
570.051,430.57697
570.271,430.0434
570.491,429.86661
570.711,429.70161
570.931,429.87301
571.151,429.43141
571.371,429.57667
571.591,429.06415
571.811,428.39456
572.031,428.21491
572.251,428.20217
572.471,427.47057
572.691,427.13058
572.911,427.17457
573.131,426.55702
573.35,425.62607
573.57,425.38498
573.79,424.33154
574.01,423.98157
574.23,422.64525
574.449,420.92664
574.669,419.85221
574.889,418.46504
575.109,417.30749
575.328,416.64377
575.548,415.80179
575.768,414.77629
575.988,413.69428
576.207,412.22291
576.427,411.16558
576.647,410.28394
576.866,408.76044
577.086,408.07668
577.305,406.7605
577.525,405.292
577.744,403.71484
577.964,402.26498
578.184,401.25406
578.403,400.22439
578.623,398.6714
578.842,398.05582
579.062,396.85972
579.281,395.89167
579.5,394.96832
579.72,393.43901
579.939,391.88151
580.159,390.21576
580.378,388.44169
580.597,386.91612
580.817,385.80664
581.036,384.38824
581.255,382.29683
581.475,381.1342
581.694,379.12637
581.913,377.59233
582.132,376.2336
582.352,374.57018
582.571,372.81538
582.79,370.19559
583.009,368.74878
583.229,367.0436
583.448,364.63074
583.667,363.05797
583.886,360.89912
584.105,359.97597
584.324,358.64568
584.543,356.6384
584.762,355.1029
584.981,354.17383
585.2,352.40512
585.419,350.44243
585.638,348.96478
585.857,347.34333
586.076,345.49064
586.295,343.37173
586.514,341.81487
586.733,339.66277
586.952,338.23615
587.171,336.60297
587.39,336.06428
587.609,334.08433
587.828,332.46033
588.047,331.20525
588.265,329.07137
588.484,327.41743
588.703,324.89377
588.922,322.9199
589.141,321.03815
589.359,318.97042
589.578,316.88567
589.797,315.48945
590.015,313.78358
590.234,311.92241
590.453,310.63834
590.671,308.87356
590.89,307.83351
591.109,305.59323
591.327,303.94367
591.546,301.87283
591.764,300.42299
591.983,298.28179
592.202,296.85152
592.42,295.32228
592.639,293.66628
592.857,292.80758
593.076,291.41845
593.294,289.86484
593.513,288.0765
593.731,286.67623
593.949,285.20492
594.168,283.51697
594.386,281.86376
594.605,280.65543
594.823,279.2653
595.041,277.37544
595.26,276.07097
595.478,274.34827
595.696,273.1488
595.914,271.84388
596.133,270.55526
596.351,268.86282
596.569,267.34814
596.787,265.96769
597.006,264.1534
597.224,262.74002
597.442,260.90979
597.66,259.45374
597.878,258.02216
598.096,257.15889
598.315,255.91042
598.533,254.83872
598.751,254.13043
598.969,253.31245
599.187,252.32644
599.405,250.8032
599.623,249.47946
599.841,248.17566
600.059,246.63301
600.277,245.07617
600.495,243.38276
600.713,242.13158
600.931,241.3506
601.149,239.99994
601.366,238.72984
601.584,237.98955
601.802,237.03201
602.02,235.85339
602.238,234.65426
602.456,233.66061
602.674,232.60567
602.891,231.46109
603.109,229.93898
603.327,228.65924
603.545,227.05022
603.762,225.35087
603.98,224.34952
604.198,223.39062
604.415,221.69515
604.633,220.87915
604.851,219.91538
605.068,219.32766
605.286,217.91196
605.503,216.63075
605.721,215.84013
605.939,214.46703
606.156,212.99013
606.374,211.75839
606.591,210.90757
606.809,210.0596
607.026,209.04117
607.244,207.50145
607.461,206.33521
607.679,205.8213
607.896,204.22695
608.113,203.517
608.331,202.79565
608.548,202.10328
608.766,200.83627
608.983,200.44779
609.2,199.40398
609.418,198.44151
609.635,197.20934
609.852,196.38168
610.069,195.37787
610.287,194.25463
610.504,193.89903
610.721,192.78726
610.938,191.98587
611.155,191.19848
611.373,190.48336
611.59,189.85393
611.807,189.12842
612.024,188.08422
612.241,186.71478
612.458,185.72668
612.675,184.31833
612.892,183.60836
613.109,182.1089
613.326,180.94248
613.543,180.18211
613.76,179.11741
613.977,178.57755
614.194,177.62398
614.411,176.65032
614.628,175.74272
614.845,174.82591
615.062,173.5934
615.279,172.87283
615.496,171.43338
615.713,170.46431
615.93,169.0343
616.146,167.61522
616.363,166.72827
616.58,166.04138
616.797,164.89557
617.014,164.0763
617.23,163.33805
617.447,162.0896
617.664,161.39317
617.88,160.85437
618.097,159.60652
618.314,158.83883
618.53,157.72304
618.747,156.19578
618.964,155.07418
619.18,154.09904
619.397,153.23516
619.613,152.35125
619.83,151.01714
620.047,150.32025
620.263,149.34068
620.48,148.87175
620.696,147.57774
620.913,146.07561
621.129,144.9242
621.345,144.28266
621.562,143.19668
621.778,142.40905
621.995,140.89776
622.211,139.89273
622.427,138.46145
622.644,137.2491
622.86,135.95544
623.076,134.6618
623.293,134.18403
623.509,133.71984
623.725,132.56837
623.942,131.89706
624.158,130.55777
624.374,129.96143
624.59,129.128
624.806,128.254
625.023,126.94494
625.239,126.55701
625.455,125.71825
625.671,124.63151
625.887,123.72685
626.103,122.9894
626.319,121.47778
626.535,120.96713
626.751,120.02552
626.967,119.35823
627.183,118.26111
627.399,117.2197
627.615,116.52706
627.831,115.28794
628.047,114.01351
628.263,112.95022
628.479,111.32152
628.695,110.47657
628.911,109.2937
629.127,108.16098
629.343,106.32445
629.558,104.96863
629.774,103.7543
629.99,103.11203
630.206,102.52003
630.422,101.37673
630.637,100.37487
630.853,99.31274
631.069,98.54476
631.285,97.44884
631.5,96.04779
631.716,95.21804
631.932,94.73753
632.147,93.87229
632.363,93.27015
632.579,92.54676
632.794,92.22814
633.01,91.31252
633.225,90.13906
633.441,89.64786
633.656,89.06158
633.872,88.59573
634.087,88.31883
634.303,87.36295
634.518,86.55885
634.734,85.32477
634.949,84.60624
635.165,84.18178
635.38,83.86908
635.595,82.94334
635.811,82.26063
636.026,82.09442
636.241,81.2694
636.457,80.41461
636.672,79.31635
636.887,78.55805
637.103,77.92069
637.318,77.22833
637.533,76.64132
637.748,75.93783
637.964,75.02663
638.179,74.58138
638.394,73.9438
638.609,72.95102
638.824,72.3332
639.039,71.32563
639.255,70.60156
639.47,69.90329
639.685,69.0784
639.9,68.7291
640.115,67.53339
640.33,67.18398
640.545,66.81463
640.76,66.50615
640.975,65.92936
641.19,65.45892
641.405,64.94183
641.62,64.28351
641.835,63.15864
642.05,62.91124
642.264,62.58757
642.479,62.26915
642.694,61.36292
642.909,60.77061
643.124,60.12208
643.339,59.67144
643.553,59.09869
643.768,58.86098
643.983,58.72979
644.198,58.0458
644.412,56.83495
644.627,56.82534
644.842,56.25847
645.056,56.08142
645.271,55.36219
645.486,54.44502
645.7,54.29812
645.915,53.60966
646.13,53.20968
646.344,53.07851
646.559,52.19635
646.773,51.90244
646.988,51.47697
647.202,50.57972
647.417,50.05807
647.631,49.50127
647.846,48.96967
648.06,48.48417
648.275,47.83575
648.489,47.08071
648.703,46.54905
648.918,46.37655
649.132,46.15878
649.347,45.89042
649.561,44.86688
649.775,44.53262
649.99,44.37595
650.204,43.86957
650.418,43.44421
650.632,42.96287
650.847,42.41596
651.061,42.16824
651.275,41.53529
651.489,41.17039
651.703,41.25173
651.917,40.89724
652.132,41.01886
652.346,40.70477
652.56,40.72013
652.774,40.70015
652.988,40.40633
653.202,39.96532
653.416,39.50456
653.63,38.71937
653.844,37.54345
654.058,36.95579
654.272,36.67732
654.486,36.05391
654.7,35.61804
654.914,34.888
655.128,34.40672
655.342,33.48933
655.556,33.35235
655.769,33.01786
655.983,32.35414
656.197,32.28848
656.411,32.02008
656.625,31.58432
656.839,32.08639
657.052,31.52369
657.266,31.09803
657.48,30.68265
657.693,30.50568
657.907,30.34353
658.121,30.42972
658.335,30.71388
658.548,30.72425
658.762,30.19718
658.975,30.19734
659.189,30.04524
659.403,30.25316
659.616,30.05041
659.83,30.47136
660.043,30.13195
660.257,30.29414
660.47,30.51199
660.684,29.70615
660.897,29.34112
661.111,29.29566
661.324,28.5808
661.537,28.22084
661.751,27.73395
661.964,27.48046
662.178,26.86177
662.391,26.32948
662.604,25.8175
662.818,25.65518
663.031,25.83266
663.244,25.62487
663.457,25.61467
663.671,25.26505
663.884,24.73782
664.097,24.63157
664.31,24.45924
664.524,24.13472
664.737,23.5518
664.95,23.22761
665.163,22.99438
665.376,23.22768
665.589,22.90828
665.802,22.53324
666.015,22.72617
666.228,22.76176
666.442,22.13308
666.655,22.34607
666.868,22.44255
667.081,22.54408
667.293,22.0575
667.506,20.69865
667.719,20.49052
667.932,19.94792
668.145,19.61846
668.358,19.36502
668.571,18.82241
668.784,18.41172
668.997,18.55907
669.209,18.45774
669.422,17.9355
669.635,17.94062
669.848,17.25098
670.061,17.2207
670.273,16.79474
670.486,16.29785
670.699,15.90744
670.911,15.99874
671.124,15.62362
671.337,14.97956
671.549,14.3355
671.762,14.082
671.975,14.18849
672.187,14.09229
672.4,13.94533
672.612,13.96549
672.825,14.23934
673.037,13.95534
673.25,13.62577
673.462,13.39763
673.675,13.17448
673.887,13.17956
674.1,13.01741
674.312,13.09354
674.525,12.43438
674.737,12.34317
674.949,12.2366
675.162,12.4547
675.374,12.65752
675.586,12.31772
675.799,12.50031
676.011,12.67272
676.223,12.67267
676.435,12.41913
676.648,11.97289
676.86,11.60783
677.072,11.24276
677.284,10.97406
677.496,11.42044
677.709,11.37985
677.921,10.89803
678.133,10.68499
678.345,10.21336
678.557,10.1727
678.769,9.85325
678.981,9.99017
679.193,9.95472
679.405,10.10666
679.617,9.67558
679.829,9.15329
680.041,9.42216
680.253,9.3816
680.465,9.07742
680.677,8.9659
680.889,9.24487
681.101,9.33621
681.313,9.54414
681.525,9.34643
681.736,8.95589
681.948,8.82903
682.16,9.04208
682.372,9.15365
682.584,9.10294
682.795,9.35147
683.007,9.18418
683.219,8.96104
683.43,9.04223
683.642,8.85451
683.854,8.74823
684.065,8.79891
684.277,9.26032
684.489,9.06252
684.7,8.83935
684.912,9.09291
685.123,9.01684
685.335,8.99656
685.547,8.75313
685.758,8.59082
685.97,8.7024
686.181,9.0321
686.393,8.9814
686.604,8.72274
686.815,8.39818
687.027,8.08383
687.238,7.67809
687.45,7.86068
687.661,7.63247
687.872,7.12529
688.084,7.08983
688.295,7.26741
688.506,7.37901
688.718,6.76039
688.929,7.1204
689.14,7.41962
689.351,6.95302
689.563,6.94286
689.774,7.07476
689.985,7.11535
690.196,6.76038
690.407,6.57274
690.618,6.47122
690.829,6.08075
691.041,6.20245
691.252,6.59303
691.463,6.7553
691.674,6.16701
691.885,5.386
692.096,5.51785
692.307,5.57872
692.518,5.57875
692.729,5.20342
692.94,5.16289
693.151,5.3962
693.361,4.8688
693.572,4.62542
693.783,4.7776
693.994,4.67115
694.205,4.54435
694.416,4.49363
694.627,4.96534
694.837,4.96029
695.048,5.02115
695.259,4.87409
695.47,4.35173
695.68,3.59599
695.891,3.41344
696.102,3.95101
696.312,4.31107
696.523,4.41758
696.734,4.34152
696.944,4.18933
697.155,4.21972
697.366,3.87994
697.576,4.04726
697.787,3.92554
697.997,3.79366
698.208,3.87984
698.418,3.83926
698.629,3.327
