wavelength,Intensity
673.675,11466.76526
673.887,11454.86391
674.1,11453.6406
674.312,11444.97675
674.525,11434.99294
674.737,11419.91398
674.949,11410.80255
675.162,11402.35014
675.374,11395.16308
675.586,11377.64456
675.799,11369.22494
676.011,11365.17098
676.223,11357.97336
676.435,11350.05089
676.648,11344.13664
676.86,11328.04522
677.072,11326.92432
677.284,11317.31024
677.496,11306.91174
677.709,11289.37329
677.921,11280.25555
678.133,11262.70602
678.345,11254.00299
678.557,11245.85026
678.769,11239.10955
678.981,11227.32912
679.193,11219.21897
679.405,11206.60679
679.617,11190.65044
679.829,11174.11431
680.041,11166.43103
680.253,11152.58206
680.465,11143.65512
680.677,11129.96372
680.889,11112.96792
681.101,11089.30112
681.313,11070.87043
681.525,11051.88716
681.736,11036.73008
681.948,11018.18715
682.16,11008.27674
682.372,10987.58089
682.584,10968.61476
682.795,10949.52611
683.007,10927.3573
683.219,10912.3916
683.43,10894.33421
683.642,10882.9312
683.854,10864.19385
684.065,10839.13588
684.277,10827.28035
684.489,10810.66383
684.7,10795.77274
684.912,10782.02794
685.123,10766.41877
685.335,10739.82113
685.547,10723.06144
685.758,10712.53298
685.97,10688.80884
686.181,10676.65216
686.393,10664.5366
686.604,10644.02715
686.815,10622.92898
687.027,10607.70158
687.238,10597.56497
687.45,10579.2362
687.661,10563.41909
687.872,10538.93545
688.084,10516.4396
688.295,10499.50735
688.506,10478.65553
688.718,10450.9068
688.929,10430.07909
689.14,10409.54911
689.351,10385.25741
689.563,10361.19218
689.774,10338.15186
689.985,10317.90516
690.196,10296.30047
690.407,10273.90258
690.618,10255.2506
690.829,10237.39251
691.041,10220.53709
691.252,10192.35198
691.463,10168.99591
691.674,10150.85075
691.885,10129.54037
692.096,10109.48381
692.307,10085.46878
692.518,10064.53926
692.729,10038.9347
692.94,10013.56294
693.151,9987.2657
693.361,9964.57039
693.572,9943.74492
693.783,9913.17909
693.994,9886.84408
694.205,9865.45788
694.416,9842.18141
694.627,9819.6117
694.837,9794.51708
695.048,9770.24997
695.259,9744.2569
695.47,9724.97165
695.68,9704.7059
695.891,9681.14068
696.102,9663.89054
696.312,9638.04753
696.523,9611.27254
696.734,9593.27036
696.944,9579.06151
697.155,9559.7629
697.366,9536.1949
697.576,9520.96289
697.787,9494.05743
697.997,9470.9673
698.208,9456.67724
698.418,9430.7438
698.629,9408.0318
698.839,9380.75478
699.05,9351.69907
699.26,9325.27175
699.47,9304.24195
699.681,9287.45995
699.891,9256.51348
700.102,9231.34454
700.312,9204.96354
700.522,9176.69784
700.733,9156.2966
700.943,9129.92252
701.153,9103.84783
701.363,9076.00277
701.574,9049.14032
701.784,9020.08381
701.994,8996.37089
702.204,8974.53069
702.414,8947.15642
702.625,8916.32903
702.835,8893.15805
703.045,8866.56849
703.255,8850.10484
703.465,8833.4888
703.675,8810.57441
703.885,8789.23762
704.095,8771.77078
704.305,8747.29
704.515,8731.72431
704.725,8713.50559
704.935,8688.19459
705.145,8660.75175
705.355,8636.40652
705.565,8613.2619
705.775,8592.70171
705.985,8567.54191
706.195,8538.33315
706.405,8511.93002
706.614,8488.41072
706.824,8462.01292
707.034,8441.06766
707.244,8423.97221
707.454,8406.89592
707.663,8384.47839
707.873,8354.27733
708.083,8333.06143
708.292,8320.01486
708.502,8305.76109
708.712,8271.45658
708.921,8244.39992
709.131,8218.51492
709.341,8195.0309
709.55,8173.54717
709.76,8147.78613
709.969,8127.85222
710.179,8100.14615
710.388,8070.25513
710.598,8042.83611
710.807,8016.43604
711.017,7998.91573
711.226,7971.5909
711.436,7946.96798
711.645,7921.31276
711.855,7898.54111
712.064,7873.39517
712.273,7849.35921
712.483,7834.25622
712.692,7806.75953
712.901,7781.77594
713.111,7756.33799
713.32,7727.18901
713.529,7709.99278
713.739,7682.93137
713.948,7654.48051
714.157,7623.92087
714.366,7599.0665
714.575,7570.85977
714.785,7540.75809
714.994,7512.37665
715.203,7480.22374
715.412,7449.99973
715.621,7423.49724
715.83,7395.20168
716.039,7361.71538
716.248,7332.48784
716.457,7298.02581
716.666,7263.36876
716.875,7231.28125
717.084,7195.57885
717.293,7168.42563
717.502,7146.14725
717.711,7116.71382
717.92,7088.52395
718.129,7050.34977
718.338,7020.45636
718.547,6995.18269
718.755,6972.9142
718.964,6947.05853
719.173,6914.61459
719.382,6886.04054
719.591,6850.22054
719.799,6814.97985
720.008,6786.8855
720.217,6756.06482
720.425,6725.25914
720.634,6699.61734
720.843,6665.69554
721.051,6636.50868
721.26,6606.19833
721.469,6582.68057
721.677,6557.95934
721.886,6532.86238
722.094,6498.96452
722.303,6464.96877
722.511,6439.44217
722.72,6413.93059
722.928,6381.30086
723.137,6347.64374
723.345,6314.43136
723.554,6282.62445
723.762,6245.14817
723.971,6220.11219
724.179,6189.85028
724.387,6167.79386
724.596,6145.03326
724.804,6116.50612
725.012,6093.38675
725.221,6074.03593
725.429,6056.01105
725.637,6031.53793
725.845,6007.90135
726.054,5988.07816
726.262,5955.8979
726.47,5937.71561
726.678,5914.75244
726.886,5885.18572
727.095,5855.59709
727.303,5824.02635
727.511,5794.62355
727.719,5766.84136
727.927,5742.7562
728.135,5718.91933
728.343,5696.69633
728.551,5670.38727
728.759,5636.7679
728.967,5608.42304
729.175,5584.5359
729.383,5563.02133
729.591,5538.36645
729.799,5509.1626
730.007,5477.49603
730.214,5445.51827
730.422,5415.4972
730.63,5379.4074
730.838,5351.6342
731.046,5322.6202
731.254,5287.22434
731.461,5254.034
731.669,5220.12389
731.877,5191.33437
732.085,5165.15382
732.292,5136.00553
732.5,5104.59585
732.708,5077.91468
732.915,5049.34198
733.123,5022.03611
733.331,4998.37313
733.538,4974.26814
733.746,4948.93159
733.953,4920.8322
734.161,4891.89606
734.368,4862.04987
734.576,4839.84145
734.783,4823.47138
734.991,4797.43121
735.198,4776.96321
735.406,4753.71991
735.613,4732.25709
735.821,4712.15817
736.028,4694.06212
736.235,4678.36882
736.443,4665.48177
736.65,4649.95405
736.857,4632.35565
737.065,4613.2793
737.272,4599.63526
737.479,4586.31941
737.686,4571.65002
737.894,4555.79377
738.101,4539.75798
738.308,4522.18034
738.515,4507.20454
738.722,4491.2579
738.929,4478.54108
739.137,4463.6285
739.344,4450.9779
739.551,4438.93375
739.758,4426.49701
739.965,4413.87573
740.172,4402.62731
740.379,4396.12201
740.586,4388.98346
740.793,4380.40947
741.0,4367.82577
741.207,4358.36606
741.414,4352.00027
741.621,4344.90323
741.828,4335.6942
742.034,4327.64691
742.241,4321.50396
742.448,4313.29305
742.655,4301.66576
742.862,4293.0554
743.069,4287.08343
743.275,4285.84548
743.482,4278.2448
743.689,4268.11039
743.896,4255.73139
744.102,4246.59126
744.309,4239.61096
744.516,4235.72355
744.722,4226.60656
744.929,4222.21056
745.135,4212.00456
745.342,4199.25656
745.549,4184.17468
745.755,4178.24893
745.962,4173.81414
746.168,4169.62217
746.375,4163.84762
746.581,4154.07884
746.788,4140.00135
746.994,4131.41519
747.201,4124.45324
747.407,4119.54348
747.613,4116.40913
747.82,4111.58842
748.026,4100.75402
748.232,4090.96834
748.439,4083.15637
748.645,4076.52451
748.851,4073.76949
749.058,4069.68971
749.264,4062.95193
749.47,4051.31925
749.676,4042.68598
749.883,4033.72709
750.089,4026.29831
750.295,4023.02433
750.501,4017.18172
750.707,4009.9499
750.913,3996.25568
751.119,3983.07955
751.325,3974.82091
751.531,3968.79314
751.738,3964.9439
751.944,3958.82418
752.15,3948.60669
752.356,3938.22354
752.562,3923.30914
752.767,3913.43442
752.973,3908.55683
753.179,3903.94866
753.385,3898.60451
753.591,3890.35248
753.797,3878.56042
754.003,3868.28036
754.209,3858.06049
754.414,3853.99576
754.62,3852.2498
754.826,3848.94747
755.032,3843.84455
755.237,3832.27451
755.443,3822.05425
755.649,3811.23255
755.855,3804.2436
756.06,3802.27742
756.266,3794.52109
756.472,3787.68246
756.677,3773.10003
756.883,3758.54758
757.088,3748.42845
757.294,3739.03834
757.499,3730.99268
757.705,3725.63395
757.91,3717.11845
758.116,3703.97236
758.321,3690.53643
758.527,3681.03573
758.732,3672.77447
758.938,3670.04684
759.143,3666.32521
759.348,3657.33823
759.554,3645.20131
759.759,3632.85025
759.964,3621.72426
760.17,3614.01791
760.375,3609.37004
760.58,3602.42041
760.786,3594.33822
760.991,3582.45327
761.196,3568.73961
761.401,3553.35173
761.606,3544.60594
761.812,3538.39922
762.017,3534.67834
762.222,3527.72096
762.427,3517.77955
762.632,3504.68182
762.837,3492.80738
763.042,3483.27579
763.247,3478.15194
763.452,3474.74778
763.657,3471.13198
763.862,3464.05725
764.067,3452.52043
764.272,3441.6904
764.477,3433.58791
764.682,3428.35824
764.887,3421.99894
765.092,3417.39937
765.297,3408.75857
765.501,3397.04657
765.706,3385.29823
765.911,3372.66464
766.116,3364.08539
766.321,3358.72041
766.525,3351.77859
766.73,3341.23127
766.935,3329.58089
767.14,3317.30781
767.344,3305.67178
767.549,3297.22797
767.753,3290.16798
767.958,3283.48478
768.163,3277.809
768.367,3264.71133
768.572,3251.24249
768.776,3239.19851
768.981,3230.26708
769.185,3224.3034
769.39,3218.62983
769.594,3211.97423
769.799,3202.48615
770.003,3193.84321
770.208,3182.00721
770.412,3172.96642
770.617,3167.35354
770.821,3164.69423
771.025,3159.64233
771.23,3152.5745
771.434,3139.64037
771.638,3128.80933
771.842,3116.33928
772.047,3107.16568
772.251,3098.32394
772.455,3090.60265
772.659,3080.61462
772.864,3068.05101
773.068,3053.99567
773.272,3040.50902
773.476,3027.49854
773.68,3019.87946
773.884,3013.48626
774.088,3007.29535
774.292,2997.54211
774.496,2984.29735
774.7,2972.21322
774.904,2962.89892
775.108,2955.51986
775.312,2951.20806
775.516,2944.81663
775.72,2941.45497
775.924,2935.35903
776.128,2925.65734
776.332,2916.79639
776.536,2909.56884
776.74,2903.92843
776.944,2899.0647
777.147,2891.13116
777.351,2884.45422
777.555,2871.42328
777.759,2857.88491
777.962,2838.62452
778.166,2820.69265
778.37,2805.37356
778.573,2789.34139
778.777,2771.98975
778.981,2752.72046
779.184,2730.39693
779.388,2706.82175
779.592,2682.27006
779.795,2658.26044
779.999,2636.67372
780.202,2618.05956
780.406,2596.12031
780.609,2572.97497
780.813,2547.22851
781.016,2521.92953
781.22,2500.00885
781.423,2478.12398
781.626,2457.42253
781.83,2435.85844
782.033,2414.55373
782.237,2391.70432
782.44,2365.50618
782.643,2340.28134
782.846,2317.78694
783.05,2298.42398
783.253,2276.93203
783.456,2253.39931
783.659,2230.76406
783.863,2207.39209
784.066,2180.16918
784.269,2156.16931
784.472,2133.53797
784.675,2112.55164
784.878,2094.52952
785.082,2071.23457
785.285,2044.39066
785.488,2018.35765
785.691,1989.5698
785.894,1961.75203
786.097,1932.56885
786.3,1909.22459
786.503,1884.63067
786.706,1857.43364
786.909,1830.34854
787.111,1800.08794
787.314,1772.08663
787.517,1744.33494
787.72,1718.25084
787.923,1694.70557
788.126,1670.0435
788.328,1646.18959
788.531,1619.93636
788.734,1592.49911
788.937,1567.03218
789.14,1541.7644
789.342,1517.70522
789.545,1493.47589
789.748,1470.50399
789.95,1445.88069
790.153,1419.58147
790.355,1394.12784
790.558,1368.35074
790.761,1343.43726
790.963,1319.37058
791.166,1294.9278
791.368,1270.87592
791.571,1246.20022
791.773,1221.69489
791.976,1195.75781
792.178,1170.82694
792.381,1149.02818
792.583,1127.19746
792.785,1103.9199
792.988,1081.25563
793.19,1056.30335
793.392,1032.29527
793.595,1007.40437
793.797,983.70426
793.999,959.52734
794.202,936.71119
794.404,913.87884
794.606,889.47821
794.808,865.26411
795.011,842.34953
795.213,817.52079
795.415,794.25525
795.617,771.01366
795.819,749.11939
796.021,726.5693
796.223,704.17885
796.425,681.32075
796.627,658.10024
796.829,635.53005
797.031,612.5436
797.233,590.91379
797.435,570.35614
797.637,549.67579
797.839,528.07808
798.041,506.43596
798.243,485.35141
798.445,465.72439
798.647,445.71148
798.849,425.38982
799.05,406.35941
799.252,386.2824
799.454,367.2559
799.656,357.43025
799.858,347.72038
800.059,338.42178
800.261,328.56472
800.463,318.09985
