target_nm,center_err,fwhm_err,smsr_err,rmse
450.0,29.30105085254263,,,0.22436477315960557
500.0,5.808898244912257,,,0.07672807979969076
550.0,27.56291964598222,,,0.07825320619699523
580.0,0.8230003000149964,,,0.05308900412465868
630.0,16.22826586329313,,,0.04375231428355955
