wavelength,Intensity
696.944,20.9964
697.155,20.81889
697.366,20.88478
697.576,21.40171
697.787,21.65514
697.997,21.50299
698.208,21.70562
698.418,21.59406
698.629,21.56333
698.839,21.67504
699.05,21.59884
699.26,21.44668
699.47,21.69007
699.681,21.4214
699.891,21.82705
700.102,22.14643
700.312,22.15658
700.522,22.62787
700.733,23.0738
700.943,22.92176
701.153,22.54151
701.363,22.48061
701.574,22.41468
701.784,22.68338
701.994,22.46563
702.204,22.62797
702.414,22.94217
702.625,22.88137
702.835,22.82046
703.045,22.68878
703.255,22.68338
703.465,22.1966
703.675,22.73382
703.885,22.88076
704.095,23.11406
704.305,22.88584
704.515,22.78448
704.725,23.01758
704.935,22.66281
705.145,22.58696
705.355,22.99748
705.565,23.35234
705.775,23.69217
705.985,24.08773
706.195,23.88476
706.405,23.78827
706.614,23.86418
706.824,24.17867
707.034,24.18883
707.244,24.33573
707.454,25.02529
707.663,25.35513
707.873,25.87736
708.083,25.91287
708.292,25.40084
708.502,25.2537
708.712,25.42618
708.921,25.42107
709.131,25.43641
709.341,25.96871
709.55,26.3793
709.76,26.46547
709.969,26.44013
710.179,26.69846
710.388,26.84543
710.598,27.20032
710.807,27.22054
711.017,27.63634
711.226,27.1597
711.436,27.4385
711.645,27.36252
711.855,27.52493
712.064,27.49933
712.273,27.71212
712.483,27.2204
712.692,27.9607
712.901,28.08226
713.111,27.97577
713.32,28.42694
713.529,27.85401
713.739,27.88956
713.948,27.64616
714.157,28.01631
714.366,28.0874
714.575,28.12297
714.785,27.73254
714.994,28.09762
715.203,28.54888
715.412,28.4271
715.621,28.50312
715.83,28.41166
716.039,28.66501
716.248,28.41628
716.457,28.36046
716.666,27.96008
716.875,28.13768
717.084,27.60029
717.293,27.3875
717.502,27.77808
717.711,27.81874
717.92,27.95051
718.129,28.14324
718.338,28.37151
718.547,28.37639
718.755,28.30023
718.964,28.00626
719.173,28.30015
719.382,27.9098
719.591,27.64096
719.799,27.61571
720.008,27.73752
720.217,27.71731
720.425,27.85425
720.634,27.49435
720.843,27.55511
721.051,28.10768
721.26,28.31057
721.469,28.33593
721.677,28.61968
721.886,28.37087
722.094,28.13262
722.303,28.23402
722.511,28.29476
722.72,28.18325
722.928,27.84367
723.137,28.06157
723.345,28.2897
723.554,28.49764
723.762,28.40124
723.971,28.61421
724.179,28.82186
724.387,29.00922
724.596,29.20206
724.804,29.48572
725.012,29.83561
725.221,29.81558
725.429,29.52641
725.637,29.54617
725.845,30.07316
726.054,30.17977
726.262,30.24061
726.47,30.04275
726.678,30.31668
726.886,30.06828
727.095,30.51946
727.303,30.52979
727.511,30.68202
727.719,30.60089
727.927,30.67676
728.135,30.99628
728.343,31.16875
728.551,30.89521
728.759,30.67208
728.967,30.49947
729.175,30.5454
729.383,30.12457
729.591,29.86074
729.799,29.58703
730.007,29.19195
730.214,28.85248
730.422,28.84229
730.63,28.84751
730.838,28.78177
731.046,28.52293
731.254,28.61412
731.461,28.51769
731.669,28.65973
731.877,28.53297
732.085,28.48232
732.292,28.39648
732.5,28.30017
732.708,28.19864
732.915,28.13774
733.123,28.44715
733.331,28.10246
733.538,27.6108
733.746,27.95552
733.953,28.36138
734.161,28.40711
734.368,28.39699
734.576,28.53372
734.783,28.57955
734.991,28.39206
735.198,28.28539
735.406,29.0003
735.613,28.59994
735.821,28.13361
736.028,27.64166
736.235,27.3982
736.443,27.23597
736.65,27.15981
736.857,26.89611
737.065,26.55131
737.272,26.34344
737.479,25.59314
737.686,25.23327
737.894,25.0405
738.101,24.67043
738.308,24.35583
738.515,24.29499
738.722,24.23927
738.929,24.2192
739.137,23.63104
739.344,23.89967
739.551,23.82888
739.758,23.15967
739.965,23.15974
740.172,22.9214
740.379,23.3727
740.586,23.17498
740.793,23.35726
741.0,23.12921
741.207,23.29156
741.414,23.81913
741.621,24.1233
741.828,24.67608
742.034,25.21366
742.241,25.22893
742.448,25.63986
742.655,25.63002
742.862,25.55913
743.069,25.61482
743.275,25.73663
743.482,25.6959
743.689,25.4221
743.896,25.73649
744.102,25.79253
744.309,26.44658
744.516,26.72046
744.722,26.89275
744.929,26.92844
745.135,26.57376
745.342,26.35053
745.549,26.33009
745.755,26.05629
745.962,25.46824
746.168,25.27558
746.375,25.32633
746.581,25.54947
746.788,25.11309
746.994,25.08754
747.201,25.10794
747.407,24.64657
747.613,24.37776
747.82,25.04185
748.026,24.86454
748.232,24.89491
748.439,24.65649
748.645,24.06818
748.851,24.34194
749.058,24.37757
749.264,24.35214
749.47,24.63612
749.676,24.55006
749.883,24.41845
750.089,24.25101
750.295,24.45906
750.501,24.84955
750.707,24.89004
750.913,25.16399
751.119,25.06782
751.325,25.18441
751.531,25.1134
751.738,25.38711
751.944,24.97117
752.15,24.5201
752.356,24.44905
752.562,24.15498
752.767,24.0586
752.973,23.93186
753.179,23.68874
753.385,23.69378
753.591,24.01844
753.797,24.03352
754.003,24.08917
754.209,24.09914
754.414,23.95217
754.62,24.03307
754.826,23.83504
755.032,23.48516
755.237,22.88158
755.443,23.1959
755.649,23.07933
755.855,23.01846
756.06,22.93731
756.266,23.56115
756.472,23.68796
756.677,23.87059
756.883,23.82484
757.088,24.04797
757.294,24.12921
757.499,24.00723
757.705,23.81462
757.91,23.6978
758.116,23.70306
758.321,23.78422
758.527,23.78434
758.732,24.00225
758.938,24.40799
759.143,24.25081
759.348,24.52969
759.554,24.57529
759.759,24.23051
759.964,24.39786
760.17,24.87438
760.375,25.17875
760.58,24.73242
760.786,24.4333
760.991,24.29631
761.196,24.61587
761.401,24.72754
761.606,24.52472
761.812,24.09376
762.017,23.82502
762.222,24.05827
762.427,23.67787
762.632,23.55122
762.837,23.45999
763.042,23.33331
763.247,22.92756
763.452,23.25232
763.657,23.04435
763.862,23.28268
764.067,23.60706
764.272,23.26238
764.477,23.23701
764.682,23.50065
764.887,23.75419
765.092,23.98209
765.297,24.35743
765.501,24.7024
765.706,24.905
765.911,25.19917
766.116,25.67078
766.321,25.77728
766.525,25.62521
766.73,25.67087
766.935,25.46808
767.14,25.52385
767.344,25.69637
767.549,25.7168
767.753,25.2502
767.958,25.46314
768.163,25.2908
768.367,25.36196
768.572,25.63565
768.776,25.61541
768.981,25.38226
769.185,25.77764
769.39,25.82855
769.594,25.57477
769.799,24.89513
770.003,24.9815
770.208,25.13365
770.412,25.74705
770.617,26.1578
770.821,25.75725
771.025,25.78769
771.23,25.94493
771.434,26.18303
771.638,26.53288
771.842,26.54796
772.047,26.47186
772.251,26.54283
772.455,26.35512
772.659,26.16741
772.864,25.91398
773.068,25.9902
773.272,26.15231
773.476,25.65046
773.68,25.73662
773.884,25.98005
774.088,26.68485
774.292,27.11044
774.496,27.24209
774.7,26.73504
774.904,26.44597
775.108,26.98331
775.312,26.89189
775.516,26.6382
775.72,26.51668
775.924,25.7155
776.128,26.14142
776.332,26.4912
776.536,26.20242
776.74,26.85665
776.944,26.93267
777.147,27.29239
777.351,27.13009
777.555,27.02878
777.759,26.94765
777.962,26.89695
778.166,26.66904
778.37,26.60826
778.573,25.96961
778.777,25.74151
778.981,25.46792
779.184,25.31584
779.388,24.96615
779.592,25.43767
779.795,25.29582
779.999,25.34134
780.202,25.61009
780.406,25.31598
780.609,25.17923
780.813,24.94086
781.016,24.5707
781.22,24.28177
781.423,23.91187
781.626,23.80546
781.83,23.76977
782.033,23.52645
782.237,22.83185
782.44,22.49709
782.643,21.85314
782.846,21.60988
783.05,21.19921
783.253,21.74688
783.456,21.62519
783.659,21.55934
783.863,21.04164
784.066,21.65516
784.269,21.27003
784.472,21.11807
784.675,20.37797
784.878,20.57066
785.082,20.82432
785.285,20.86503
785.488,20.94635
785.691,20.79431
785.894,20.66246
786.097,20.52572
786.3,20.62221
786.503,20.65267
786.706,20.35863
786.909,20.16588
787.111,19.90221
787.314,20.30291
787.517,19.42571
787.72,19.49675
787.923,19.36481
788.126,19.11711
788.328,18.87377
788.531,18.73185
788.734,18.51887
788.937,18.82313
789.14,18.10832
789.342,17.93079
789.545,17.33745
789.748,16.64776
789.95,17.02796
790.153,16.70854
790.355,15.83645
790.558,15.1062
790.761,15.22789
790.963,15.20251
791.166,14.70059
791.368,14.44198
791.571,13.85372
791.773,13.57986
791.976,13.02214
792.178,12.68757
792.381,12.41378
792.583,12.06901
792.785,11.95235
792.988,11.49599
793.19,11.53166
793.392,11.32359
793.595,10.63389
793.797,10.70491
793.999,11.12602
794.202,10.87279
794.404,10.30988
794.606,10.46202
794.808,10.5787
795.011,10.18325
795.213,9.8435
795.415,10.23411
795.617,10.574
795.819,10.18355
796.021,9.80316
796.223,9.64083
796.425,9.7017
796.627,9.43801
796.829,8.96638
797.031,8.77882
797.233,8.69765
797.435,7.97743
797.637,7.36889
797.839,7.4957
798.041,7.26755
798.243,6.59287
798.445,5.66975
798.647,5.8607
798.849,5.72984
799.05,5.66722
799.252,5.62857
799.454,5.79147
799.656,5.35826
799.858,4.49804
800.059,4.47226
800.261,4.78837
800.463,4.4455
