wavelength,Intensity
378.747,1.80287
378.979,2.0565
379.21,2.19852
379.442,2.03114
379.674,1.91443
379.906,1.96514
380.137,2.46726
380.369,1.91435
380.601,2.04115
380.833,2.16795
381.064,2.10201
381.296,2.15273
381.528,1.72157
381.759,1.51365
381.991,1.44264
382.222,1.84837
382.454,2.10704
382.686,2.17808
382.917,1.89404
383.149,1.98534
383.38,1.69117
383.612,1.70639
383.843,1.89912
384.075,1.46799
384.306,1.76721
384.538,1.67592
384.769,1.65564
385.001,1.3919
385.232,1.65055
385.464,1.66069
385.695,1.71141
385.927,1.83314
386.158,1.89908
386.389,2.23889
386.621,2.32509
386.852,2.06641
387.083,1.63532
387.315,1.54402
387.546,2.02076
387.777,1.59474
388.009,1.54401
388.24,1.75704
388.471,1.83311
388.703,1.83819
388.934,1.74183
389.165,1.74186
389.396,1.94978
389.627,2.1425
389.859,2.14755
390.09,1.98019
390.321,2.02583
390.552,2.09177
390.783,2.15263
391.014,1.94468
391.246,1.74688
391.477,1.80267
391.708,2.31493
391.939,1.83816
392.17,1.67079
392.401,1.41214
392.632,1.72658
392.863,1.43243
393.094,1.37664
393.325,1.38171
393.556,0.98104
393.787,1.35129
394.018,1.1129
394.249,0.96583
394.48,1.07741
394.711,0.70719
394.942,1.01655
395.173,1.03176
395.404,1.25491
395.634,1.23968
395.865,1.43749
396.096,1.36141
396.327,1.75192
396.558,1.35126
396.789,1.71644
397.02,1.94471
397.25,1.82807
397.481,2.07659
397.712,2.56854
397.943,2.61419
398.173,2.81704
398.404,3.47634
398.635,3.51182
398.865,3.40532
399.096,2.86263
399.327,3.08578
399.558,3.19735
399.788,2.89813
400.019,3.43573
400.249,3.22271
400.48,3.09085
400.711,2.96912
400.941,3.11113
401.172,2.77641
401.402,3.12127
401.633,3.12634
401.863,3.10601
402.094,3.14151
402.324,2.97921
402.555,2.6952
402.785,2.51261
403.016,2.5735
403.246,2.17287
403.477,2.36563
403.707,2.39098
403.938,2.58878
404.168,2.14248
404.398,1.49328
404.629,1.63528
404.859,1.08755
405.09,0.7731
405.32,0.78325
405.55,1.03683
405.781,0.60071
406.011,0.54999
406.241,0.13919
406.471,0.28119
406.702,0.58546
406.932,0.74267
407.162,1.06212
407.392,0.95054
407.623,0.99111
407.853,0.92517
408.083,1.09254
408.313,1.04178
408.543,1.17363
408.774,1.37143
409.004,1.04178
409.234,1.76196
409.464,1.73153
409.694,1.94962
409.924,2.32493
410.154,2.28435
410.384,2.13728
410.614,2.36039
410.844,2.25896
411.074,2.93853
411.304,3.04502
411.534,2.69002
411.764,2.56324
411.994,2.10177
412.224,2.36549
412.454,2.47706
412.684,2.14233
412.914,2.39081
413.144,2.08146
413.374,2.20825
413.604,2.3401
413.834,2.81684
414.063,3.23274
414.293,3.47111
414.523,3.33923
414.753,2.61906
414.983,2.60386
415.212,2.3807
415.442,2.37564
415.672,2.57849
415.902,2.42131
416.131,2.19312
416.361,2.31993
416.591,2.55323
416.821,2.98432
417.05,2.78147
417.28,2.73076
417.51,3.06043
417.739,2.99449
417.969,3.20748
418.198,3.17707
418.428,3.24296
418.658,2.94373
418.887,2.55825
419.117,2.543
419.346,2.37564
419.576,2.94366
419.805,3.17696
420.035,3.27839
420.264,3.51674
420.494,3.54718
420.723,3.06537
420.953,2.90814
421.182,2.54805
421.412,2.07642
421.641,1.57433
421.871,1.7214
422.1,1.58956
422.329,1.44248
422.559,1.11286
422.788,0.81871
423.017,1.27002
423.247,1.34615
423.476,1.47801
423.705,1.47294
423.935,1.59471
424.164,1.72149
424.393,1.88377
424.622,1.82795
424.852,1.77724
425.081,1.8229
425.31,2.01054
425.539,2.64444
425.768,2.93859
425.998,3.07045
426.227,3.55727
426.456,3.54206
426.685,3.66377
426.914,3.91734
427.143,3.83619
427.372,3.91227
427.601,4.50058
427.831,4.22169
428.06,3.76018
428.289,3.65368
428.518,3.84637
428.747,3.45584
428.976,3.51164
429.205,3.35948
429.434,3.24792
429.663,3.24792
429.892,3.00447
430.12,3.00447
430.349,2.52779
430.578,2.26914
430.807,2.19814
431.036,1.89388
431.265,2.51766
431.494,2.87266
431.723,2.76615
431.951,2.83716
432.18,3.14654
432.409,2.66473
432.638,2.33003
432.867,2.81177
433.095,2.89798
433.324,2.80671
433.553,3.06026
433.782,2.8219
434.01,2.37053
434.239,1.96479
434.468,1.99521
434.696,2.051
434.925,1.84814
435.154,2.24881
435.382,2.55308
435.611,2.46686
435.839,2.41108
436.068,2.24372
436.297,1.70616
436.525,1.84818
436.754,1.8634
436.982,1.53879
437.211,1.56415
437.439,1.53879
437.668,1.05702
437.896,1.08238
438.125,1.03677
438.353,0.83899
438.582,1.11286
438.81,1.58454
439.039,1.82292
439.267,2.13227
439.495,2.37572
439.724,2.33515
439.952,1.90912
440.18,1.5085
440.409,1.45779
440.637,1.74686
440.865,1.69109
441.094,1.53387
441.322,1.64036
441.55,1.71643
441.778,1.63023
442.007,1.52372
442.235,1.48315
442.463,1.72661
442.691,1.70633
442.92,1.57954
443.148,1.52885
443.376,1.13832
443.604,0.81879
443.832,0.89486
444.06,0.44857
444.288,0.35726
444.516,-0.05857
444.745,-0.27668
444.973,0.25083
445.201,0.34719
445.429,0.37254
445.657,0.32688
445.885,-0.0332
446.113,-0.35779
446.341,-0.6063
446.569,-0.65196
446.797,-0.3223
447.025,0.16962
447.253,0.24569
447.481,0.26597
447.708,0.15947
447.936,0.32684
448.164,0.32176
448.392,0.47391
448.62,0.85936
448.848,0.98109
449.076,0.65144
449.303,0.88469
449.531,1.1028
449.759,0.79336
449.987,0.74771
450.214,0.43329
450.442,-0.1246
450.67,0.24054
450.898,0.47385
451.125,0.839
451.353,0.72235
451.581,1.06225
451.808,0.67683
452.036,0.70724
452.264,0.48408
452.491,0.50436
452.719,0.51448
452.947,0.51957
453.174,0.53986
453.402,0.36234
453.629,0.44349
453.857,0.79851
454.084,1.1434
454.312,1.61503
454.539,1.6201
454.767,1.52373
454.994,1.74688
455.222,2.21349
455.449,2.55328
455.677,2.48227
455.904,2.46204
456.131,2.79172
456.359,2.40618
456.586,2.25402
456.814,1.93452
457.041,2.30472
457.268,2.55322
457.496,2.14244
457.723,2.25907
457.95,2.44672
458.178,2.53294
458.405,2.58872
458.632,2.47715
458.859,1.83301
459.087,1.34618
459.314,1.40197
459.541,1.5237
459.768,1.30562
459.995,1.10277
460.222,0.84412
460.45,0.67168
460.677,0.67671
460.904,0.50933
461.131,0.46877
461.358,0.62093
461.585,1.12807
461.812,0.93538
462.039,1.03178
462.266,1.71141
462.493,1.44263
462.72,1.27527
462.947,0.76307
463.174,0.41821
463.401,0.42836
463.628,1.44778
463.855,1.65064
464.082,1.53906
464.309,1.59485
464.536,1.91948
464.763,2.21869
464.99,2.77144
465.217,2.64464
465.443,2.79684
465.67,3.22792
465.897,3.52714
466.124,3.66914
466.351,3.51703
466.577,3.56269
466.804,3.71478
467.031,3.81625
467.258,4.38424
467.484,4.63275
467.711,4.9218
467.938,5.06381
468.165,4.74937
468.391,4.33351
468.618,3.67928
468.844,3.74013
469.071,3.91258
469.298,3.5068
469.524,3.54742
469.751,2.93887
469.977,3.24825
470.204,2.91854
470.431,2.58889
470.657,2.17301
470.884,1.889
471.11,1.7825
471.337,1.94988
471.563,1.64563
471.79,0.79861
472.016,0.88992
472.242,0.71241
472.469,0.80877
472.695,0.90513
472.922,1.55942
473.148,1.65072
473.374,2.35564
473.601,2.38608
473.827,2.63464
474.053,3.04042
474.28,2.98459
474.506,3.09618
474.732,3.15197
474.959,3.34467
475.185,3.63886
475.411,4.06489
475.637,4.36919
475.864,3.87212
476.09,3.38013
476.316,2.83236
476.542,3.19244
476.768,2.87292
476.994,3.16201
477.221,3.20768
477.447,3.15696
477.673,2.6396
477.899,2.31498
478.125,2.30995
478.351,2.54323
478.577,2.4367
478.803,2.19321
479.029,2.35048
479.255,2.52798
479.481,2.33526
479.707,2.21358
479.933,2.17295
480.159,2.05124
480.385,1.82808
480.611,2.63954
480.837,3.2583
481.063,3.74521
481.288,3.9785
481.514,4.07485
481.74,4.1763
481.966,4.45525
482.192,4.8863
482.418,5.46953
482.643,5.82962
482.869,5.7941
483.095,5.51009
483.321,5.61655
483.547,5.59119
483.772,5.67739
483.998,5.78389
484.224,6.18962
484.449,6.14903
484.675,6.4685
484.901,6.25041
485.126,6.86908
485.352,6.73724
485.578,6.44814
485.803,6.54958
486.029,6.61042
486.254,6.82344
486.48,6.10323
486.705,5.6924
486.931,5.73306
487.156,5.74318
487.382,5.96627
487.607,6.47858
487.833,6.59522
488.058,6.793
488.284,7.44721
488.509,7.57905
488.735,7.45734
488.96,7.5081
489.186,7.7211
489.411,7.19371
489.636,7.21399
489.862,6.64096
490.087,7.03656
490.312,7.42198
490.538,7.73134
490.763,7.70094
490.988,8.39053
491.213,8.98391
491.439,9.05998
491.664,9.09545
491.889,9.11071
492.114,8.84707
492.34,8.83173
492.565,9.46555
492.79,9.37427
493.015,9.30835
493.24,9.48078
493.465,10.31759
493.69,10.6775
493.915,10.72315
494.141,10.89556
494.366,11.62574
494.591,11.98072
494.816,11.73216
495.041,11.80828
495.266,11.70681
495.491,11.75746
495.716,11.3467
495.941,11.3974
496.166,11.94
496.391,12.31519
496.616,12.18325
496.84,12.5534
497.065,12.27446
497.29,11.92463
497.515,12.26439
497.74,12.33535
497.965,12.37588
498.19,11.88385
498.414,11.44274
498.639,11.99545
498.864,12.38592
499.089,12.45175
499.314,13.17175
499.538,13.48105
499.763,13.75989
499.988,13.99818
500.212,14.51032
500.437,15.07819
500.662,15.88946
500.886,15.92492
501.111,15.72712
501.336,16.10232
501.56,15.98565
501.785,16.08714
502.01,16.66517
502.234,16.68046
502.459,16.80205
502.683,16.69033
502.908,17.10098
503.132,17.81584
503.357,17.84114
503.581,17.95265
503.806,18.06437
504.03,17.76518
504.255,17.95786
504.479,18.14558
504.703,18.60706
504.928,18.35855
505.152,18.28752
505.377,18.05924
505.601,18.44455
505.825,18.64745
506.05,18.85029
506.274,19.47393
506.498,19.8592
506.723,19.86929
506.947,20.19378
507.171,20.39666
507.395,21.03552
507.62,21.071
507.844,21.39034
508.068,21.53737
508.292,22.02922
508.516,21.8667
508.741,22.39904
508.965,22.65247
509.189,22.78916
509.413,23.05765
509.637,23.64055
509.861,23.66079
510.085,23.56438
510.309,24.11703
510.533,24.68981
510.757,25.12567
510.981,25.66294
511.205,26.19536
511.429,26.69216
511.653,26.98067
511.877,27.0109
512.101,27.11244
512.325,27.2949
512.549,27.14265
512.773,27.12731
512.997,27.40612
513.221,27.91314
513.445,27.97889
513.668,28.34899
513.892,29.20048
514.116,29.72257
514.34,30.95952
514.564,31.24844
514.787,31.81104
515.011,31.49155
515.235,31.99327
515.459,32.31765
515.682,32.59596
515.906,32.76281
516.13,32.91945
516.353,33.25899
516.577,33.79117
516.801,34.47002
517.024,35.07304
517.248,35.70135
517.472,36.56802
517.695,36.92752
517.919,37.40389
518.142,38.40743
518.366,39.28886
518.589,39.42043
518.813,39.77519
519.036,39.56685
519.26,40.65627
519.483,41.44172
519.707,42.69844
519.93,43.07299
520.154,43.84314
520.377,44.09171
520.6,45.00355
520.824,45.55083
521.047,46.35137
521.271,46.54376
521.494,47.08071
521.717,47.75462
521.941,48.3219
522.164,49.05633
522.387,50.01374
522.61,51.07249
522.834,51.33035
523.057,51.58286
523.28,52.21595
523.503,53.01613
523.726,53.79077
523.95,54.53976
524.173,55.29411
524.396,55.35429
524.619,55.9467
524.842,56.36174
525.065,57.2121
525.288,57.65268
525.511,58.98988
525.735,59.73436
525.958,61.04147
526.181,61.77594
526.404,62.55084
526.627,63.4222
526.85,64.3946
527.073,64.52071
527.296,64.97143
527.519,65.43702
527.741,66.26339
527.964,66.91601
528.187,67.33604
528.41,68.11157
528.633,68.28369
528.856,68.92202
529.079,69.80845
529.302,70.62894
529.524,71.50955
529.747,72.25416
529.97,72.81613
530.193,73.00262
530.416,73.22483
530.638,74.32847
530.861,74.9658
531.084,75.9066
531.306,76.55942
531.529,77.09553
531.752,78.12843
531.974,78.70499
532.197,79.58649
532.42,79.78297
532.642,79.97034
532.865,80.63306
533.087,80.82423
533.31,81.58391
533.533,81.85146
533.755,82.24614
533.978,82.60032
534.2,83.13203
534.423,83.83517
534.645,84.43211
534.868,85.33862
535.09,86.0974
535.312,86.19311
535.535,87.07395
535.757,87.5247
535.98,87.95002
536.202,88.35417
536.424,88.87075
536.647,89.21446
536.869,89.55267
537.091,90.27057
537.314,91.56632
537.536,92.21881
537.758,93.19085
537.981,93.68651
538.203,94.74926
538.425,95.64955
538.647,96.51478
538.869,96.929
539.092,97.22252
539.314,98.07811
539.536,98.74017
539.758,99.58505
539.98,100.36469
540.202,100.49528
540.424,100.75763
540.647,101.61745
540.869,102.47384
541.091,102.5642
541.313,103.30827
541.535,104.12828
541.757,104.86813
541.979,105.00883
542.201,105.09994
542.423,105.39327
542.645,105.98489
542.867,106.40487
543.088,106.61737
543.31,107.19884
543.532,107.85211
543.754,108.19089
543.976,108.75757
544.198,108.91464
544.42,109.07581
544.641,109.4493
544.863,109.62607
545.085,109.86373
545.307,110.05536
545.529,109.98782
545.75,110.79773
545.972,111.56216
546.194,112.10818
546.415,112.67916
546.637,113.47845
546.859,114.26678
547.08,114.54893
547.302,115.17583
547.524,115.61038
547.745,116.47023
547.967,116.74287
548.189,117.49665
548.41,117.87505
548.632,118.33922
548.853,119.15315
549.075,119.91746
549.296,120.9386
549.518,121.98056
549.739,122.99745
549.961,123.49793
550.182,123.95748
550.403,124.70576
550.625,125.47893
550.846,126.14062
551.068,126.74171
551.289,126.87222
551.51,127.19565
551.732,128.27799
551.953,128.681
552.174,129.25713
552.396,130.09649
552.617,130.72315
552.838,131.06539
553.059,132.06146
553.281,133.04693
553.502,133.62755
553.723,133.83833
553.944,134.35853
554.166,135.28857
554.387,136.04121
554.608,137.26985
554.829,138.38284
555.05,139.00812
555.271,139.41083
555.492,140.3314
555.713,141.23104
555.934,142.30743
556.155,143.42438
556.376,143.78209
556.597,144.84937
556.818,145.59113
557.039,145.95889
557.26,146.63582
557.481,147.55119
557.702,148.51061
557.923,149.11732
558.144,148.81716
558.365,149.91807
558.586,150.41363
558.807,151.18152
559.028,151.69085
559.248,152.29095
559.469,152.72993
559.69,153.66527
559.911,154.81807
560.132,155.20121
560.352,155.7205
560.573,156.64508
560.794,157.57007
561.015,158.68756
561.235,159.68315
561.456,160.74495
561.677,162.00811
561.897,163.3118
562.118,163.907
562.339,164.4935
562.559,165.43297
562.78,167.30949
563.0,168.24003
563.221,169.2039
563.441,169.6219
563.662,170.19249
563.882,171.0055
564.103,172.40371
564.323,173.58516
564.544,174.18004
564.764,174.58801
564.985,175.3702
565.205,175.98609
565.426,177.15334
565.646,178.07197
565.866,178.6163
566.087,178.968
566.307,179.45102
566.528,180.18277
566.748,181.1249
566.968,181.76056
567.188,181.93928
567.409,182.02847
567.629,182.46673
567.849,183.24315
568.069,183.92946
568.29,184.82335
568.51,185.65602
568.73,186.35792
568.95,186.80589
569.17,187.23891
569.39,188.61679
569.611,189.18735
569.831,190.10666
570.051,190.2755
570.271,190.52199
570.491,190.89987
570.711,191.79829
570.931,192.44445
571.151,192.79003
571.371,193.08248
571.591,194.02066
571.811,194.43087
572.031,195.48592
572.251,196.50117
572.471,196.80953
572.691,197.54683
572.911,198.89585
573.131,198.93108
573.35,199.18205
573.57,199.58554
573.79,200.267
574.01,200.65619
574.23,200.9635
574.449,200.84655
574.669,200.68511
574.889,201.01737
575.109,201.63907
575.328,201.97921
575.548,202.18179
575.768,202.58234
575.988,202.60889
576.207,202.60886
576.427,203.2609
576.647,203.81685
576.866,203.78542
577.086,204.36999
577.305,204.29404
577.525,203.92962
577.744,203.88402
577.964,203.49645
578.184,204.01798
578.403,204.0583
578.623,203.67434
578.842,203.91773
579.062,204.0788
579.281,204.58404
579.5,204.55941
579.72,204.22523
579.939,204.29064
580.159,204.37257
580.378,204.17049
580.597,204.9332
580.817,205.19603
581.036,205.22037
581.255,204.51336
581.475,204.45456
581.694,203.75441
581.913,203.65764
582.132,203.79054
582.352,203.77532
582.571,203.24716
582.79,202.21932
583.009,201.91696
583.229,202.06739
583.448,202.03699
583.667,201.99683
583.886,201.28396
584.105,201.07809
584.324,201.01356
584.543,200.57877
584.762,200.13345
584.981,200.16431
585.2,199.58671
585.419,198.74813
585.638,198.37512
585.857,198.01536
586.076,197.47901
586.295,197.18511
586.514,197.1156
586.733,196.19423
586.952,196.08417
587.171,196.26451
587.39,196.47416
587.609,195.63438
587.828,194.82746
588.047,193.96812
588.265,193.20048
588.484,193.10524
588.703,192.48726
588.922,191.94105
589.141,191.59786
589.359,191.70882
589.578,190.6731
589.797,190.47284
590.015,189.95298
590.234,189.41842
590.453,189.87
590.671,189.28541
590.89,189.10979
591.109,188.69545
591.327,188.74649
591.546,188.15948
591.764,187.81104
591.983,186.93142
592.202,187.17627
592.42,187.61072
592.639,187.10598
592.857,187.56652
593.076,187.20333
593.294,187.11378
593.513,186.4468
593.731,185.972
593.949,185.02256
594.168,185.11237
594.386,184.12702
594.605,184.08667
594.823,184.08133
595.041,183.1264
595.26,183.21697
595.478,182.82282
595.696,181.9592
595.914,181.42882
596.133,181.24756
596.351,181.16166
596.569,181.01618
596.787,180.42535
597.006,179.67274
597.224,179.7751
597.442,178.84011
597.66,178.8399
597.878,178.26388
598.096,178.39739
598.315,178.19617
598.533,178.08107
598.751,177.66865
598.969,177.6961
599.187,177.37405
599.405,176.50975
599.623,176.77333
599.841,176.95079
600.059,176.77352
600.277,176.64754
600.495,176.39994
600.713,175.57099
600.931,175.07138
601.149,174.96039
601.366,174.69779
601.584,174.00162
601.802,173.83007
602.02,173.45206
602.238,172.93257
602.456,172.68469
602.674,172.48161
602.891,172.39557
603.109,172.08289
603.327,171.97721
603.545,171.53721
603.762,171.3955
603.98,171.72515
604.198,170.65419
604.415,169.67381
604.633,169.28066
604.851,168.86614
605.068,168.59026
605.286,168.79818
605.503,168.61098
605.721,168.32415
605.939,167.67669
606.156,167.59141
606.374,166.88354
606.591,166.82413
606.809,166.75286
607.026,166.91459
607.244,166.41346
607.461,165.79658
607.679,165.63551
607.896,165.18067
608.113,165.07561
608.331,164.54544
608.548,163.94857
608.766,163.79635
608.983,163.53879
609.2,163.69053
609.418,163.52482
609.635,163.22078
609.852,162.99339
610.069,162.56936
610.287,161.89506
610.504,162.62434
610.721,162.11292
610.938,162.38626
611.155,162.30016
611.373,161.91251
611.59,161.23191
611.807,161.04602
612.024,160.88479
612.241,160.31253
612.458,160.08633
612.675,159.62142
612.892,159.92579
613.109,159.30909
613.326,158.89958
613.543,159.02719
613.76,158.53765
613.977,158.30046
614.194,157.72001
614.411,157.27615
614.628,157.25685
614.845,157.28373
615.062,156.36889
615.279,156.12264
615.496,155.39986
615.713,155.11715
615.93,154.27243
616.146,154.13559
616.363,153.7734
616.58,153.28832
616.797,153.07153
617.014,152.7067
617.23,152.06925
617.447,151.12354
617.664,150.57328
617.88,150.40804
618.097,149.52346
618.314,148.81116
618.53,148.61432
618.747,147.59693
618.964,147.20262
619.18,146.54556
619.397,145.75226
619.613,145.00446
619.83,144.71097
620.047,144.10492
620.263,143.72632
620.48,143.75737
620.696,142.81189
620.913,141.98664
621.129,141.52215
621.345,140.85031
621.562,140.14325
621.778,140.10315
621.995,139.57706
622.211,139.09726
622.427,138.37839
622.644,138.00973
622.86,137.33746
623.076,136.82206
623.293,136.69791
623.509,136.14284
623.725,135.86065
623.942,135.25997
624.158,134.82009
624.374,134.06723
624.59,133.57238
624.806,132.9562
625.023,132.38494
625.239,132.16386
625.455,131.8458
625.671,131.24947
625.887,130.99685
626.103,130.26965
626.319,129.74878
626.535,129.1372
626.751,129.05345
626.967,128.65419
627.183,128.21442
627.399,127.48155
627.615,126.60721
627.831,126.42477
628.047,125.76221
628.263,124.86597
628.479,124.30908
628.695,123.42382
628.911,122.97442
629.127,122.45362
629.343,121.50232
629.558,120.51594
629.774,119.96916
629.99,118.8468
630.206,117.87074
630.422,116.93006
630.637,116.17613
630.853,114.85668
631.069,114.09402
631.285,113.00498
631.5,111.89276
631.716,110.80557
631.932,110.25947
632.147,109.70291
632.363,108.80276
632.579,108.03922
632.794,106.99767
633.01,105.98639
633.225,105.59209
633.441,104.85834
633.656,104.47979
633.872,103.29606
634.087,102.9336
634.303,102.1503
634.518,101.78138
634.734,101.2002
634.949,100.45672
635.165,99.98693
635.38,100.00842
635.595,99.4017
635.811,99.00264
636.026,98.64451
636.241,98.20933
636.457,97.66848
636.672,96.55049
636.887,95.93939
637.103,95.45917
637.318,95.64219
637.533,95.11617
637.748,94.05392
637.964,93.33534
638.179,92.76392
638.394,92.2986
638.609,91.62995
638.824,90.7443
639.039,90.1368
639.255,89.64584
639.47,89.18577
639.685,88.79634
639.9,88.28534
640.115,87.34297
640.33,86.41179
640.545,86.25011
640.76,85.75473
640.975,85.23396
641.19,85.03715
641.405,84.39869
641.62,83.71029
641.835,82.27204
642.05,82.29823
642.264,82.27847
642.479,82.04138
642.694,81.75302
642.909,81.44945
643.124,80.452
643.339,80.16354
643.553,79.44415
643.768,79.22698
643.983,79.13147
644.198,78.42241
644.412,77.38414
644.627,77.41524
644.842,77.45599
645.056,76.64141
645.271,75.66945
645.486,74.85381
645.7,74.34762
645.915,73.78104
646.13,73.58882
646.344,73.57932
646.559,72.63152
646.773,71.9834
646.988,71.20887
647.202,69.65899
647.417,69.15284
647.631,68.92554
647.846,68.52094
648.06,68.53216
648.275,67.82344
648.489,66.57257
648.703,66.28428
648.918,65.81813
649.132,65.31702
649.347,64.99317
649.561,64.41031
649.775,64.28379
649.99,64.45648
650.204,64.13266
650.418,64.17344
650.632,63.89989
650.847,63.39888
651.061,63.56673
651.275,63.27344
651.489,63.27824
651.703,63.05586
651.917,62.74724
652.132,62.45869
652.346,62.36764
652.56,61.83119
652.774,61.75064
652.988,61.50252
653.202,60.79836
653.416,60.72281
653.63,60.04441
653.844,58.98034
654.058,58.70697
654.272,58.30213
654.486,57.60314
654.7,57.13199
654.914,55.59186
655.128,54.50325
655.342,53.63688
655.556,52.55298
655.769,52.31491
655.983,51.56051
656.197,51.42402
656.411,50.93306
656.625,50.49241
656.839,50.03223
657.052,49.74827
657.266,48.86192
657.48,48.60888
657.693,48.62979
657.907,48.22973
658.121,48.15381
658.335,48.29624
658.548,47.56723
658.762,47.15693
658.975,46.64054
659.189,46.17444
659.403,46.35702
659.616,46.44306
659.83,46.55498
660.043,46.28156
660.257,46.03848
660.47,45.67368
660.684,45.13152
660.897,44.58422
661.111,44.30583
661.324,43.70253
661.537,43.03876
661.751,42.5975
661.964,42.22758
662.178,41.10743
662.391,40.43351
662.604,39.63796
662.818,38.94371
663.031,39.21743
663.244,38.95406
663.457,38.73611
663.671,38.20928
663.884,37.69738
664.097,37.16572
664.31,37.04413
664.524,36.49163
664.737,35.59476
664.95,35.60514
665.163,35.54928
665.376,35.45828
665.589,35.28586
665.802,35.03764
666.015,34.98244
666.228,34.73938
666.442,34.62777
666.655,34.56205
666.868,34.74474
667.081,35.06929
667.293,34.7957
667.506,33.71584
667.719,33.4265
667.932,32.83833
668.145,32.89922
668.358,32.5496
668.571,32.38209
668.784,31.68265
668.997,32.04293
669.209,32.11398
669.422,31.61727
669.635,31.29816
669.848,30.53255
670.061,30.14763
670.273,29.65588
670.486,29.46326
670.699,29.14896
670.911,28.70314
671.124,28.72852
671.337,27.97311
671.549,27.33421
671.762,27.12135
671.975,26.80211
672.187,26.24491
672.4,25.99665
672.612,25.32239
672.825,25.65196
673.037,25.00815
673.25,24.96759
673.462,24.57732
673.675,24.05516
673.887,23.63956
674.1,23.56371
674.312,23.78178
674.525,23.27985
674.737,23.15833
674.949,22.46881
675.162,22.63114
675.374,22.47405
675.586,21.79971
675.799,21.68833
676.011,21.33866
676.223,21.30814
676.435,21.43984
676.648,20.78072
676.86,20.83648
677.072,20.52211
677.284,20.48669
677.496,20.84186
677.709,20.49712
677.921,19.85818
678.133,19.57417
678.345,19.46249
678.557,18.71719
678.769,18.32685
678.981,18.13425
679.193,17.9721
679.405,17.96684
679.617,17.32288
679.829,16.59279
680.041,16.84145
680.253,16.55249
680.465,16.4157
680.677,15.98489
680.889,15.73164
681.101,15.85343
681.313,15.524
681.525,15.4328
681.736,14.65702
681.948,14.16516
682.16,14.06388
682.372,13.99291
682.584,13.52142
682.795,13.37961
683.007,13.37457
683.219,13.03485
683.43,12.92844
683.642,12.13224
683.854,11.85362
684.065,11.75727
684.277,11.70655
684.489,11.49357
684.7,10.8901
684.912,10.89518
685.123,10.58587
685.335,10.6163
685.547,10.64671
685.758,9.93676
685.97,9.84553
686.181,10.02819
686.393,9.78481
686.604,9.28275
686.815,9.25736
687.027,9.39939
687.238,9.12047
687.45,8.86191
687.661,8.66917
687.872,8.24819
688.084,8.33443
688.295,8.60328
688.506,8.41065
688.718,8.40052
688.929,8.07599
689.14,8.50705
689.351,7.99482
689.563,7.85282
689.774,7.88839
689.985,7.79717
690.196,7.96452
690.407,7.79209
690.618,7.41676
690.829,6.9654
691.041,7.08204
691.252,7.21402
691.463,7.38131
691.674,6.504
691.885,5.87509
692.096,5.80919
692.307,5.92077
692.518,6.17438
692.729,5.67228
692.94,5.62665
693.151,5.60638
693.361,5.46943
693.572,5.43903
693.783,5.75857
693.994,5.68253
694.205,5.44418
694.416,5.02831
694.627,5.33774
694.837,5.50006
695.048,5.48486
695.259,5.77902
695.47,5.23634
695.68,4.88125
695.891,4.48574
696.102,5.04866
696.312,5.42903
696.523,5.30225
696.734,5.17041
696.944,4.77985
697.155,4.80011
697.366,4.73418
697.576,4.40957
697.787,4.2625
697.997,3.8517
698.208,3.77052
698.418,3.66907
